date,rstar_acm,rn_fwd_9y1y,tp_fwd_9y1y,ACMY10,ACMRNY10,ACMTP10
2023-05-15,1.874650022791883,3.874650022791883,-0.019580348548746684,3.5317745338683446,4.084977103655428,-0.553202569787083
2023-05-16,1.8940199483263598,3.89401994832636,0.0008347534446739857,3.577173652492903,4.118369573363047,-0.5411959208701442
2023-05-17,1.9267058809737208,3.9267058809737208,-0.05293559726366848,3.601029695721659,4.171506091274387,-0.5704763955527281
2023-05-18,1.9730667281001573,3.9730667281001573,-0.05888728359898732,3.6816216937417123,4.247970474981402,-0.5663487812396899
2023-05-19,1.9896916015045392,3.989691601504539,-0.03083548571182604,3.737788140628334,4.270735256490023,-0.5329471158616892
2023-05-22,1.9879694024014753,3.9879694024014753,0.011424415512587771,3.7576130313109273,4.271612392645048,-0.5139993613341209
2023-05-23,1.9891742973082387,3.9891742973082387,-0.012710347794651078,3.7373725693808533,4.276325115714665,-0.5389525463338121
2023-05-24,2.0053321871458465,4.0053321871458465,-0.013737721385683521,3.759719053229824,4.308019080464376,-0.5483000272345522
2023-05-25,2.0734660144256196,4.07346601442562,-0.07502979313311542,3.8448047567625165,4.41767528832102,-0.5728705315585039
2023-05-26,2.097607477644871,4.097607477644871,-0.17104669065032407,3.822987220602455,4.460347169871639,-0.6373599492691842
2023-05-30,2.054691868221262,4.054691868221262,-0.18020738669894065,3.731700329605858,4.398949619683346,-0.6672492900774882
2023-05-31,2.0275874400638187,4.027587440063819,-0.18353957526777886,3.6776321995586794,4.358121923911185,-0.6804897243525052
2023-06-01,2.00845500892369,4.00845500892369,-0.17674398558729454,3.6488841860059216,4.326108258048221,-0.6772240720422991
2023-06-02,2.0727425614612827,4.072742561461283,-0.24658137209871267,3.7228263250767735,4.428518890373632,-0.7056925652968586
2023-06-05,2.0614194954991447,4.061419495499145,-0.2253176846149616,3.718918136948926,4.407158666236109,-0.6882405292871829
2023-06-06,2.0776217380994026,4.077621738099403,-0.27478378491401134,3.714936646084246,4.433052276991562,-0.7181156309073162
2023-06-07,2.0905328502824148,4.090532850282415,-0.16560221672477304,3.8192641840394757,4.446408266834889,-0.6271440827954136
2023-06-08,2.0811577169058495,4.0811577169058495,-0.25965855428724094,3.7356708026795515,4.433103085588151,-0.6974322829085993
2023-06-09,2.11315728508616,4.11315728508616,-0.3261216950781085,3.750411460327331,4.486745963581253,-0.7363345032539219
2023-06-12,2.097249487361843,4.097249487361843,-0.292216515119323,3.741128440717315,4.462690099649849,-0.7215616589325338
2023-06-13,2.1489606361348734,4.148960636134873,-0.32568666813251745,3.8231281969704076,4.538675241728572,-0.7155470447581642
2023-06-14,2.1953132673668136,4.195313267366814,-0.5050684075930185,3.7891705741317963,4.616804068155614,-0.8276334940238175
2023-06-15,2.129472030758329,4.129472030758329,-0.4412720722293395,3.7000340548326895,4.51522679203564,-0.8151927372029504
2023-06-16,2.17723320104772,4.17723320104772,-0.5502647597618395,3.7222346206667765,4.588940232468179,-0.8667056118014025
2023-06-20,2.1685773316273043,4.168577331627304,-0.5652198905471835,3.693599318500994,4.577651688684911,-0.8840523701839174
2023-06-21,2.1687681447740346,4.168768144774035,-0.5876966014651863,3.67661738450283,4.580285339521837,-0.9036679550190074
2023-06-22,2.1990680264631166,4.199068026463117,-0.5802759373643624,3.7400013304022854,4.627733841078895,-0.8877325106766092
2023-06-23,2.180213406543835,4.180213406543835,-0.5628325677413386,3.7134628174591233,4.601039787194192,-0.8875769697350684
2023-06-26,2.1647175158806036,4.164717515880604,-0.5312149360825167,3.7016382153120597,4.578867922601827,-0.877229707289767
2023-06-27,2.2043988769761853,4.204398876976185,-0.61415863250404,3.7191459602733334,4.644601574921549,-0.9254556146482158
2023-06-28,2.185811143816693,4.185811143816693,-0.6373395885829751,3.6636128055827832,4.618062945066723,-0.9544501394839395
2023-06-29,2.176270844141172,4.176270844141172,-0.2478736763526248,3.898939982549211,4.5904184546569216,-0.6914784721077107
2023-06-30,2.185352090765001,4.185352090765001,-0.3904782346788176,3.849870234356865,4.608508546185391,-0.7586383118285256
2023-07-03,2.214547610602061,4.214547610602061,-0.4111255224013899,3.891226426544212,4.650989660258108,-0.7597632337138958
2023-07-05,2.2099391163900535,4.2099391163900535,-0.28078719145968556,3.9804338645918724,4.633545036457052,-0.6531111718651799
2023-07-06,2.2454865047108044,4.245486504710804,-0.24022554780898542,4.088268435301422,4.683483691266438,-0.5952152559650159
2023-07-07,2.2326810977035336,4.232681097703534,-0.19903715970725244,4.099358972411058,4.662725949761877,-0.5633669773508192
2023-07-10,2.2313180991654633,4.231318099165463,-0.2993155374576624,4.00277898783376,4.667463442450453,-0.664684454616693
2023-07-11,2.2545784906832864,4.254578490683286,-0.4172055675167039,3.9689598459410473,4.70949385081217,-0.7405340048711229
2023-07-12,2.172750495425369,4.172750495425369,-0.35686949745996177,3.84172309241414,4.581657461025563,-0.7399343686114235
2023-07-13,2.1077437579796765,4.1077437579796765,-0.2987458999216983,3.7534900853056605,4.4801834675607415,-0.726693382255081
2023-07-14,2.1796044396227927,4.179604439622793,-0.47513707740933064,3.7719152066148185,4.59500463990317,-0.8230894332883514
2023-07-17,2.1680799232448322,4.168079923244832,-0.45970403745112964,3.758244266509616,4.5775948377833116,-0.8193505712736955
2023-07-18,2.1759365653782368,4.175936565378237,-0.5236029329860141,3.729739861483509,4.591475661044734,-0.8617357995612247
2023-07-19,2.185020589102031,4.185020589102031,-0.628700127260517,3.67353475227465,4.610759371907523,-0.9372246196328731
2023-07-20,2.2149448519786716,4.214944851978672,-0.5729669005731726,3.775367592792954,4.652478780312632,-0.8771111875196778
