date,y10_pct,dy10_bp,in_window_3chg,in_window_2chg,cum_in_3chg_pct,cum_out_3chg_pct,cum_in_2chg_pct,cum_out_2chg_pct,cum_total_pct
1997-11-07,5.976981939952,-0.5043603263000129,False,False,7.706888410450997,7.368146644299001,8.347380340777994,6.727654713972003,5.976981939952001
1997-11-10,5.979751547022,0.276960707000029,True,False,7.709658017520997,7.368146644299001,8.347380340777994,6.730424321042003,5.979751547022001
1997-11-12,5.968451112757,-1.130043426500027,True,True,7.698357583255997,7.368146644299001,8.336079906512992,6.730424321042003,5.968451112757002
1997-11-13,5.948648705439,-1.9802407318000093,True,True,7.678555175937997,7.368146644299001,8.316277499194992,6.730424321042003,5.948648705439002
1997-11-14,5.93984838161,-0.8800323828999979,False,False,7.678555175937997,7.359346320470001,8.316277499194992,6.721623997213003,5.939848381610002
1997-11-17,5.921584020999,-1.8264360611000008,False,False,7.678555175937997,7.341081959859001,8.316277499194992,6.703359636602004,5.921584020999001
1997-11-18,5.917251111252,-0.433290974700018,False,False,7.678555175937997,7.336749050112001,8.316277499194992,6.699026726855003,5.917251111252001
1997-11-19,5.869406734609,-4.78443766429999,False,False,7.678555175937997,7.288904673469001,8.316277499194992,6.651182350212004,5.869406734609001
1997-11-20,5.893263004903,2.385627029399995,False,False,7.678555175937997,7.312760943763001,8.316277499194992,6.675038620506003,5.893263004903
1997-11-21,5.879919190522,-1.3343814380999852,False,False,7.678555175937997,7.299417129382001,8.316277499194992,6.661694806125003,5.879919190522001
1997-11-24,5.914632583995,3.4713393472999954,False,False,7.678555175937997,7.334130522855001,8.316277499194992,6.696408199598003,5.914632583995001
1997-11-25,5.901070862655,-1.3561721340000332,False,False,7.678555175937997,7.320568801515001,8.316277499194992,6.682846478258003,5.901070862655001
1997-11-26,5.89779083615,-0.3280026504999256,False,False,7.678555175937997,7.3172887750100015,8.316277499194992,6.679566451753003,5.897790836150001
1997-11-28,5.8868597402,-1.0931095950000191,False,False,7.678555175937997,7.306357679060001,8.316277499194992,6.668635355803003,5.886859740200001
1997-12-01,5.905068605881,1.820886568099933,False,False,7.678555175937997,7.324566544741001,8.316277499194992,6.6868442214840025,5.9050686058810005
1997-12-02,5.898830257408,-0.6238348472999533,False,False,7.678555175937997,7.318328196268001,8.316277499194992,6.680605873011003,5.898830257408001
1997-12-03,5.871594873914,-2.723538349400023,False,False,7.678555175937997,7.291092812774001,8.316277499194992,6.653370489517003,5.871594873914001
1997-12-04,5.881118404773,0.952353085900004,False,False,7.678555175937997,7.300616343633001,8.316277499194992,6.662894020376003,5.881118404773
1997-12-05,5.940716455767,5.95980509940004,False,False,7.678555175937997,7.360214394627001,8.316277499194992,6.722492071370003,5.940716455767001
1997-12-08,5.988800958472,4.808450270499964,False,False,7.678555175937997,7.408298897332001,8.316277499194992,6.770576574075003,5.988800958472001
1997-12-09,5.980440037801,-0.8360920670999583,False,False,7.678555175937997,7.399937976661001,8.316277499194992,6.762215653404003,5.980440037801001
1997-12-10,5.943755463191,-3.668457461000063,False,False,7.678555175937997,7.363253402051001,8.316277499194992,6.725531078794003,5.943755463191001
1997-12-11,5.876629341863,-6.712612132800011,False,False,7.678555175937997,7.296127280723001,8.316277499194992,6.6584049574660025,5.8766293418630005
1997-12-12,5.790583181483,-8.604616037999957,False,False,7.678555175937997,7.210081120343001,8.316277499194992,6.572358797086003,5.790583181483001
1997-12-15,5.830257076091,3.967389460799975,True,False,7.718229070545997,7.210081120343001,8.316277499194992,6.612032691694003,5.830257076091
1997-12-16,5.816154762174,-1.4102313916999345,True,True,7.704126756628997,7.210081120343001,8.302175185277994,6.612032691694003,5.816154762174001
1997-12-17,5.84629516624,3.0140404065999604,True,True,7.734267160694996,7.210081120343001,8.332315589343994,6.612032691694003,5.846295166240001
1997-12-18,5.789177432187,-5.711773405299958,False,False,7.734267160694996,7.152963386290001,8.332315589343994,6.554914957641003,5.789177432187001
1997-12-19,5.771067241668,-1.8110190519000648,False,False,7.734267160694996,7.134853195771001,8.332315589343994,6.5368047671220015,5.771067241668
1997-12-22,5.73761651269,-3.3450728977999944,False,False,7.734267160694996,7.101402466793,8.332315589343994,6.5033540381440025,5.737616512690001
1997-12-23,5.754475136186,1.6858623495999758,False,False,7.734267160694996,7.118261090289,8.332315589343994,6.520212661640002,5.7544751361860005
1997-12-24,5.775715911044,2.1240774858000577,False,False,7.734267160694996,7.139501865147,8.332315589343994,6.541453436498003,5.775715911044001
1997-12-26,5.762717898342,-1.299801270199996,False,False,7.734267160694996,7.126503852445,8.332315589343994,6.528455423796002,5.762717898342
1997-12-29,5.779462999919,1.6745101576999488,False,False,7.734267160694996,7.143248954022,8.332315589343994,6.5452005253730015,5.779462999919
1997-12-30,5.825718746924,4.625574700500046,False,False,7.734267160694996,7.189504701027,8.332315589343994,6.591456272378002,5.825718746924001
1997-12-31,5.779748221504,-4.597052542000046,False,False,7.734267160694996,7.143534175607,8.332315589343994,6.545485746958002,5.779748221504001
1998-01-02,5.688192725293,-9.15554962109999,False,False,7.734267160694996,7.051978679396,8.332315589343994,6.4539302507470016,5.688192725293002
1998-01-05,5.562756804969,-12.543592032399964,False,False,7.734267160694996,6.926542759072,8.332315589343994,6.328494330423003,5.562756804969002
1998-01-06,5.551231087346,-1.152571762299992,False,False,7.734267160694996,6.915017041449,8.332315589343994,6.316968612800003,5.551231087346002
1998-01-07,5.620324717633,6.9093630287,False,False,7.734267160694996,6.984110671736,8.332315589343994,6.386062243087003,5.620324717633002
1998-01-08,5.568122502662,-5.220221497100042,False,False,7.734267160694996,6.931908456765,8.332315589343994,6.333860028116002,5.568122502662002
1998-01-09,5.514964081072,-5.315842159000006,False,False,7.734267160694996,6.878750035175,8.332315589343994,6.2807016065260015,5.5149640810720015
1998-01-12,5.497612775675,-1.7351305396999803,False,False,7.734267160694996,6.861398729778,8.332315589343994,6.263350301129002,5.497612775675002
1998-01-13,5.520085077582,2.2472301907000336,False,False,7.734267160694996,6.8838710316850005,8.332315589343994,6.285822603036003,5.520085077582001
1998-01-14,5.55782053232,3.7735454737999774,False,False,7.734267160694996,6.921606486423,8.332315589343994,6.323558057774003,5.557820532320001
1998-01-15,5.573048983904,1.5228451583999991,False,False,7.734267160694996,6.936834938007,8.332315589343994,6.338786509358002,5.573048983904001
1998-01-16,5.63042855788,5.737957397600013,False,False,7.734267160694996,6.994214511983,8.332315589343994,6.396166083334002,5.630428557880002
1998-01-20,5.647496559212,1.7068001331999485,False,False,7.734267160694996,7.011282513315,8.332315589343994,6.413234084666002,5.647496559212001
1998-01-21,5.618943982645,-2.855257656699983,False,False,7.734267160694996,6.982729936748,8.332315589343994,6.384681508099003,5.618943982645002
1998-01-22,5.656235181792,3.729119914699997,False,False,7.734267160694996,7.020021135895,8.332315589343994,6.421972707246002,5.656235181792002
1998-01-23,5.791419316884,13.518413509200045,False,False,7.734267160694996,7.155205270987,8.332315589343994,6.557156842338003,5.791419316884002
1998-01-26,5.720660446708,-7.075887017600024,False,False,7.734267160694996,7.084446400811,8.332315589343994,6.486397972162003,5.720660446708002
1998-01-27,5.767030983871,4.637053716299988,False,False,7.734267160694996,7.130816937974,8.332315589343994,6.5327685093250025,5.767030983871002
1998-01-28,5.763385697372,-0.36452864990002,False,False,7.734267160694996,7.127171651475,8.332315589343994,6.529123222826002,5.7633856973720015
1998-01-29,5.641600035279,-12.1785662093,False,False,7.734267160694996,7.005385989382001,8.332315589343994,6.407337560733002,5.6416000352790014
1998-01-30,5.62100768955,-2.0592345728999817,False,False,7.734267160694996,6.984793643653001,8.332315589343994,6.3867452150040025,5.621007689550002
1998-02-02,5.664171441021,4.316375147099993,False,False,7.734267160694996,7.027957395124,8.332315589343994,6.429908966475002,5.664171441021002
1998-02-03,5.663021032605,-0.115040841599967,True,False,7.733116752278996,7.027957395124,8.332315589343994,6.428758558059003,5.663021032605002
1998-02-04,5.668343873503,0.5322840897999725,True,True,7.738439593176997,7.027957395124,8.337638430241993,6.428758558059003,5.668343873503002
1998-02-05,5.739816892429,7.147301892600044,True,True,7.809912612102996,7.027957395124,8.409111449167993,6.428758558059003,5.739816892429002
1998-02-06,5.722199421612,-1.7617470817000047,False,False,7.809912612102996,7.010339924307001,8.409111449167993,6.411141087242003,5.722199421612002
1998-02-09,5.749024998094,2.682557648199957,False,False,7.809912612102996,7.037165500789,8.409111449167993,6.437966663724003,5.7490249980940025
1998-02-10,5.729438900411,-1.9586097682999792,False,False,7.809912612102996,7.017579403106,8.409111449167993,6.418380566041003,5.729438900411003
1998-02-11,5.656103459779,-7.333544063200037,False,False,7.809912612102996,6.944243962473999,8.409111449167993,6.345045125409003,5.656103459779001
1998-02-12,5.665498312326,0.9394852547000454,False,False,7.809912612102996,6.953638815021,8.409111449167993,6.354439977956004,5.665498312326003
1998-02-13,5.633925853341,-3.157245898499994,False,False,7.809912612102996,6.922066356036,8.409111449167993,6.322867518971004,5.633925853341003
1998-02-17,5.585659867806,-4.8265985535000056,False,False,7.809912612102996,6.873800370501,8.409111449167993,6.274601533436004,5.585659867806003
1998-02-18,5.629101772363,4.344190455699959,False,False,7.809912612102996,6.917242275057999,8.409111449167993,6.318043437993003,5.629101772363002
1998-02-19,5.649814454846,2.07126824830004,False,False,7.809912612102996,6.937954957541001,8.409111449167993,6.338756120476004,5.649814454846002
1998-02-20,5.670920492866,2.11060380200001,False,False,7.809912612102996,6.959060995561,8.409111449167993,6.359862158496004,5.670920492866003
1998-02-23,5.70555294238,3.463244951399957,False,False,7.809912612102996,6.993693445075,8.409111449167993,6.394494608010003,5.705552942380002
1998-02-24,5.82044356959,11.489062721000032,False,False,7.809912612102996,7.108584072285001,8.409111449167993,6.509385235220004,5.820443569590003
