date,lr_mean,lr_med,n,y1_mean,y1_med,n1,pi_lr,rstar,d_lr_mean,d_lr_med,d_y1_mean,d_y1_med,dy1,drn1,dtp1,dy2,drn2,dtp2,dy3,drn3,dtp3,dy5,drn5,dtp5,dy7,drn7,dtp7,dy10,drn10,dtp10
2014-09-17,3.794117647058824,3.75,17,1.2720588235294117,1.375,17,2.0,1.7941176470588234,0.012867647058823817,0.0,0.06893382352941169,0.25,1.7532994899779886,4.04627384096835,-2.292974350990362,4.385899850536457,6.162882764583555,-1.7769829140470983,6.3125416881100405,7.0517294860863,-0.7391877979762596,7.120135363901214,7.293886549252604,-0.17375118535138956,5.951295391697586,6.928350734210098,-0.9770553425125117,3.5883579609174987,6.20615629478154,-2.617798333864041
2014-12-17,3.779411764705882,3.75,17,1.125,1.125,17,2.0,1.7794117647058822,-0.014705882352942012,0.0,-0.1470588235294117,-0.25,1.626801554218471,-3.1466932199644027,4.773494774182874,7.696969522151409,-0.24714742543883172,7.94411694759024,11.170849069739997,1.1822542596668262,9.98859481007317,14.433105450516504,2.381364811976039,12.051740638540466,15.645698821976307,2.7524475740025256,12.89325124797378,16.249066632679376,2.8066481038480973,13.44241852883128
2015-03-18,3.661764705882353,3.75,17,2.022058823529412,1.875,17,2.0,1.6617647058823528,-0.117647058823529,0.0,0.8970588235294121,0.75,-1.9075352042995763,-0.4678832558480783,-1.439651948451498,-5.267323110879696,-2.3875929885987968,-2.879730122280899,-7.053345731327232,-3.244625541726043,-3.808720189601189,-8.223378599266184,-3.7555136778296694,-4.467864921436515,-8.155737906865856,-3.7367054580069503,-4.419032448858906,-7.560649743995906,-3.4654830794037306,-4.095166664592176
2015-06-17,3.647058823529412,3.75,17,1.75,1.625,17,2.0,1.6470588235294117,-0.01470588235294068,0.0,-0.27205882352941213,-0.25,-2.119483241613679,-1.9196466735791562,-0.19983656803452265,-5.005944603431878,-5.517768816959833,0.511824213527956,-4.889632614632267,-6.736682761188351,1.847050146556084,-2.365337425669578,-7.023108589180316,4.657771163510738,0.32017519454403676,-6.593018810813955,6.913194005357992,3.4254465012709456,-5.815263575894258,9.240710077165204
2015-09-17,3.463235294117647,3.5,17,1.578125,1.5,16,2.0,1.4632352941176472,-0.18382352941176494,-0.25,-0.171875,-0.125,-12.093464224031681,-11.346285951651103,-0.7471782723805775,-13.382956363360144,-10.751050395236206,-2.6319059681239376,-14.985996336809126,-10.38217671175401,-4.603819625055117,-16.80720583209483,-9.647555523293327,-7.159650308801502,-17.300967228997944,-8.911942302795683,-8.38902492620226,-17.189658984174017,-7.890283470904191,-9.299375513269826
2015-12-16,3.411764705882353,3.5,17,1.286764705882353,1.375,17,2.0,1.4117647058823528,-0.05147058823529438,0.0,-0.29136029411764697,-0.125,0.6146872437966189,1.8515527243801566,-1.2368654805835377,3.1665791961881684,5.220527081033777,-2.0539478848456083,3.3602369190226744,6.415540690802435,-3.0553037717797604,1.2993683060977146,6.722642394085265,-5.423274087987551,-1.330425380840028,6.320109737944812,-7.65053511878484,-4.620055151184443,5.578168738144962,-10.198223889329405
2016-03-16,3.3088235294117645,3.25,17,2.044117647058824,1.875,17,2.0,1.3088235294117645,-0.10294117647058831,-0.25,0.7573529411764708,0.5,-5.436145555305494,-4.757131401866566,-0.6790141534389282,-10.217849400162082,-8.787512464211034,-1.4303369359510487,-11.805246643545232,-10.265825438778432,-1.5394212047667999,-11.083187104619752,-10.65965569921623,-0.4235314054035211,-8.918978111765853,-10.109906400686652,1.1909282889208006,-5.804921382051331,-9.035283698558638,3.230362316507307
2016-06-15,3.140625,3.0,16,1.6323529411764706,1.625,17,2.0,1.140625,-0.1681985294117645,-0.25,-0.41176470588235325,-0.25,-2.742846769748719,-2.2551705741845396,-0.4876761955641795,-3.508782795995302,-2.3682335874644522,-1.14054920853085,-4.129980707693514,-2.406371751193759,-1.7236089564997559,-4.76349930954767,-2.340752015169034,-2.4227472943786355,-4.941857702749353,-2.2057119058846553,-2.7361457968646974,-4.93408868221461,-1.981197230223053,-2.9528914519915572
2016-09-21,2.90625,2.875,16,1.3088235294117647,1.125,17,2.0,0.90625,-0.234375,-0.125,-0.32352941176470584,-0.5,-3.4771402918845618,-5.981416948475237,2.504276656590676,0.27117433760243115,-1.6762282692839303,1.9474026068863615,-0.10907049613595454,-0.032110737640866915,-0.07695975849508763,-2.833789083388538,0.9666699744006468,-3.800459057789185,-5.026401783039747,1.1367504190267441,-6.163152202066491,-7.095342553717798,1.0934646362889655,-8.188807190006763
2016-12-14,2.953125,3.0,16,1.3676470588235294,1.375,17,2.0,0.953125,0.046875,0.125,0.05882352941176472,0.25,3.88947009962739,4.0810890530411426,-0.19161895341375246,11.72521056084188,9.853484393267786,1.8717261675740948,15.917227688824664,12.268749337161399,3.6484783516632646,17.527250574087773,13.35110608773249,4.176144486355282,15.539066484757003,12.915723738503493,2.6233427462535097,11.57479835202695,11.715425180916661,-0.14062682888971167
